vacancy_id,name,company_id,salary_from,salary_to,salary_currency,url
125255401,Продавец-кассир (Екатеринбург),196621,46000,61500,RUR,https://hh.ru/vacancy/125255401
125266180,Продавец-кассир (г. Нальчик),196621,33000,36000,RUR,https://hh.ru/vacancy/125266180
124629435,Работник торгового зала/грузчик (ул. Ярмарочная),196621,42300,49200,RUR,https://hh.ru/vacancy/124629435
123189902,"Старший продавец-кассир (с. Николо-Павловское, Октябрьская 59)",196621,50000,60000,RUR,https://hh.ru/vacancy/123189902
124443429,Администратор (г. Аксай),196621,50400,56600,RUR,https://hh.ru/vacancy/124443429
125266661,Заведующий магазином,196621,87300,,RUR,https://hh.ru/vacancy/125266661
124275250,Продавец-кассир (ст-ца Васюринская),196621,41000,44300,RUR,https://hh.ru/vacancy/124275250
125205728,Продавец - Кассир (г. Данилов),196621,40900,50200,RUR,https://hh.ru/vacancy/125205728
125245489,Продавец-кассир,196621,53000,62000,RUR,https://hh.ru/vacancy/125245489
125245959,Старший продавец-кассир,196621,75500,82500,RUR,https://hh.ru/vacancy/125245959
123438210,"Продавец-кассир (Николаевск, ул. Московская, 115)",196621,40200,47700,RUR,https://hh.ru/vacancy/123438210
125152539,Мерчендайзер-грузчик (Супсех),196621,50000,53000,RUR,https://hh.ru/vacancy/125152539
125266706,"Администратор магазина (г. Тула, автост. Заречье)",196621,54400,67300,RUR,https://hh.ru/vacancy/125266706
125267004,"Продавец-кассир (Геленджик, Кирова,107)",196621,50600,53600,RUR,https://hh.ru/vacancy/125267004
123691054,Продавец-кассир,196621,37600,,RUR,https://hh.ru/vacancy/123691054
124157953,Продавец-кассир,196621,43000,57500,RUR,https://hh.ru/vacancy/124157953
124426479,Кассир в Fix Price,196621,53000,62000,RUR,https://hh.ru/vacancy/124426479
124770926,Мерчендайзер-грузчик (ул. Хирурга Шеронова),196621,53350,62920,RUR,https://hh.ru/vacancy/124770926
125205143,Продавец-кассир (аул Псыж),196621,31600,34600,RUR,https://hh.ru/vacancy/125205143
125213726,Мерчендайзер-грузчик (г.Чегем),196621,33000,36000,RUR,https://hh.ru/vacancy/125213726
124236653,Администратор магазина с.Дивеево (Заречная 180),196621,45200,52200,RUR,https://hh.ru/vacancy/124236653
124606246,"Продавец-кассир, Парголово",196621,59900,,RUR,https://hh.ru/vacancy/124606246
125108635,Администратор магазина (Карла Маркса),196621,58960,105000,RUR,https://hh.ru/vacancy/125108635
124016959,Мерчендайзер-грузчик (ст-ца Владимирская),196621,38900,41900,RUR,https://hh.ru/vacancy/124016959
125244935,"Заведующий магазином, г. Вологда",196621,77300,,RUR,https://hh.ru/vacancy/125244935
125236774,Администратор (Старший Продавец-Кассир) в г. Кировск,196621,70600,77100,RUR,https://hh.ru/vacancy/125236774
122783823,Администратор магазина,196621,66000,,RUR,https://hh.ru/vacancy/122783823
123456197,Продавец-кассир,196621,41500,55500,RUR,https://hh.ru/vacancy/123456197
124270222,Продавец-кассир (с.Михайловское),196621,31670,34670,RUR,https://hh.ru/vacancy/124270222
125089563,Администратор (г. Костерево),196621,51200,64000,RUR,https://hh.ru/vacancy/125089563
125255066,Продавец-кассир (г. Пермь),196621,42000,56000,RUR,https://hh.ru/vacancy/125255066
122835705,Администратор (г. Буденновск),196621,39700,45200,RUR,https://hh.ru/vacancy/122835705
124191013,"Продавец-кассир, рп. Крестцы",196621,40900,,RUR,https://hh.ru/vacancy/124191013
124274962,Администратор (ул. Гончарова),196621,42400,75000,RUR,https://hh.ru/vacancy/124274962
124778118,Мерчендайзер-грузчик (Розы Люксембург),196621,53350,62920,RUR,https://hh.ru/vacancy/124778118
125150056,Продавец-кассир (ст-ца Переясловская),196621,37300,40300,RUR,https://hh.ru/vacancy/125150056
125205343,Продавец-кассир (с.Чикола),196621,31600,34600,RUR,https://hh.ru/vacancy/125205343
125213088,Продавец-кассир (г.Терек),196621,31600,34600,RUR,https://hh.ru/vacancy/125213088
125213542,Старший продавец-кассир (рп. Сосновка),196621,42575,55450,RUR,https://hh.ru/vacancy/125213542
125263328,Продавец-кассир (г. Кубинка),196621,53000,62000,RUR,https://hh.ru/vacancy/125263328
125266248,Администратор (г. Невинномысск),196621,52250,58000,RUR,https://hh.ru/vacancy/125266248
124487723,"Мерчандайзер-грузчик (п. Троицкий, Мира 20б)",196621,43000,50000,RUR,https://hh.ru/vacancy/124487723
125080828,Заведующий магазином (с. Воробьевка),196621,70000,91000,RUR,https://hh.ru/vacancy/125080828
122797966,Кассир (с.Красный Яр),196621,41500,49200,RUR,https://hh.ru/vacancy/122797966
123456360,Заведующий магазином,196621,61000,66000,RUR,https://hh.ru/vacancy/123456360
124547869,Администратор/старший продавец-кассир (п. Грицовский),196621,51400,64250,RUR,https://hh.ru/vacancy/124547869
124548243,Продавец-кассир (п. Грицовский),196621,45000,55200,RUR,https://hh.ru/vacancy/124548243
124624240,Бухгалтер на участок основные средства,196621,,,,https://hh.ru/vacancy/124624240
125002802,Мерчандайзер,196621,41500,55500,RUR,https://hh.ru/vacancy/125002802
125018131,Администратор/старший кассир (рп.Сузун),196621,50000,57000,RUR,https://hh.ru/vacancy/125018131
125194138,"Мерчендайзер-грузчик (с. Волчиха, ул. Ленина д.214)",196621,43700,48700,RUR,https://hh.ru/vacancy/125194138
125205539,Продавец-кассир (г.Терек),196621,31670,34670,RUR,https://hh.ru/vacancy/125205539
125221284,Мерчендайзер-грузчик (с. Винсады),196621,46750,49750,RUR,https://hh.ru/vacancy/125221284
125225070,Продавец-кассир (с. Цибанобалка),196621,47800,50800,RUR,https://hh.ru/vacancy/125225070
125245291,Грузчик - мерчендайзер,196621,53000,62000,RUR,https://hh.ru/vacancy/125245291
125266827,"Продавец-кассир (ул. Будапештская, д. 94/41)",196621,59900,,RUR,https://hh.ru/vacancy/125266827
124983841,Грузчик - мерчендайзер (Дивногорск),196621,45400,50400,RUR,https://hh.ru/vacancy/124983841
124383692,Продавец-кассир (м. Пражская),196621,68000,75000,RUR,https://hh.ru/vacancy/124383692
125092878,Администратор,196621,36800,42200,RUR,https://hh.ru/vacancy/125092878
123295653,Мерчендайзер-грузчик (с.Красногвардейское),196621,35200,38200,RUR,https://hh.ru/vacancy/123295653
123562154,Администратор,196621,46300,90000,RUR,https://hh.ru/vacancy/123562154
124868384,Мерчандайзер торгового зала (грузчик),196621,53000,62000,RUR,https://hh.ru/vacancy/124868384
124912385,Продавец-кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/124912385
125097958,Продавец-кассир (ст-ца Привольная),196621,37300,40300,RUR,https://hh.ru/vacancy/125097958
124190411,Администратор магазина (рп. Шолоховский),196621,48600,53700,RUR,https://hh.ru/vacancy/124190411
125197787,Грузчик - мерчендайзер (рп. Теплое),196621,45600,55700,RUR,https://hh.ru/vacancy/125197787
123729549,"Продавец (г.Камызяк, ул. М. Горького, 97""Б"")",196621,41500,49200,RUR,https://hh.ru/vacancy/123729549
125137773,Администратор магазина (ст-ца Дондуковская),196621,41200,47300,RUR,https://hh.ru/vacancy/125137773
125101080,Администратор магазина (г Ленинск-Кузнецкий),196621,49200,56200,RUR,https://hh.ru/vacancy/125101080
123415701,Мерчандайзер (м. Международная),196621,60900,,RUR,https://hh.ru/vacancy/123415701
124295066,Старший продавец-кассир,196621,60000,72000,RUR,https://hh.ru/vacancy/124295066
124322465,Мерчендайзер-грузчик (Новощербиновская),196621,38900,41900,RUR,https://hh.ru/vacancy/124322465
124436967,Продавец-кассир (ст-ца Смоленская),196621,37300,40300,RUR,https://hh.ru/vacancy/124436967
125205699,Администратор (с.Учкекен),196621,36800,42200,RUR,https://hh.ru/vacancy/125205699
125212750,Продавец-кассир,196621,31600,34600,RUR,https://hh.ru/vacancy/125212750
125262909,"Администратор/старший продавец-кассир (г. Щекино, ЖД Вокзал)",196621,51400,64250,RUR,https://hh.ru/vacancy/125262909
125107822,Сотрудник по приему товара на склад,196621,90000,,RUR,https://hh.ru/vacancy/125107822
125193638,Продавец - кассир (Березовка),196621,47300,52300,RUR,https://hh.ru/vacancy/125193638
124824929,Грузчик-мерчендайзер (Красноармейск),196621,42300,50200,RUR,https://hh.ru/vacancy/124824929
125166682,"Продавец-кассир (Ирбит, Советская 100)",196621,42000,50000,RUR,https://hh.ru/vacancy/125166682
123635374,Администратор (Нагаево),196621,42000,49000,RUR,https://hh.ru/vacancy/123635374
124076275,"Продавец-кассир, рп.Вача (Больничная 18)",196621,45200,53300,RUR,https://hh.ru/vacancy/124076275
124293324,Администратор (с. Арзгир),196621,39700,45200,RUR,https://hh.ru/vacancy/124293324
124442544,Мерчендайзер - Грузчик ( рп.Лунино ),196621,43000,50900,RUR,https://hh.ru/vacancy/124442544
124999801,"Администратор (Старший продавец-кассир), г. Ржев",196621,46800,52000,RUR,https://hh.ru/vacancy/124999801
125154969,Грузчик-мерчендайзер в магазин,196621,60000,67000,RUR,https://hh.ru/vacancy/125154969
125168809,Продавец-кассир (рп. Лесной),196621,42500,52000,RUR,https://hh.ru/vacancy/125168809
123584987,Администратор магазина (с. Ремонтное),196621,48620,53720,RUR,https://hh.ru/vacancy/123584987
123601682,Продавец-кассир (п. Сатинка),196621,41100,50500,RUR,https://hh.ru/vacancy/123601682
123823973,Продавец-кассир,196621,40000,53500,RUR,https://hh.ru/vacancy/123823973
124098208,"Администратор (Верзилово, Преображенский проспект, 12А)",196621,60000,82000,RUR,https://hh.ru/vacancy/124098208
124268427,"Администратор/Старший продавец-кассир, г. Кадников",196621,43800,,RUR,https://hh.ru/vacancy/124268427
124812177,Администратор (с. Ремонтное),196621,48600,53700,RUR,https://hh.ru/vacancy/124812177
125045470,Директор магазина,196621,68000,108000,RUR,https://hh.ru/vacancy/125045470
125143301,Продавец-кассир (ст-ца Пшехская),196621,37300,40300,RUR,https://hh.ru/vacancy/125143301
125251039,Продавец - кассир (пгт Большая Мурта),196621,44700,49700,RUR,https://hh.ru/vacancy/125251039
125264408,Продавец-кассир (Пушкино),196621,60000,67000,RUR,https://hh.ru/vacancy/125264408
123836195,Администратор (пгт. Васильево),196621,58960,105000,RUR,https://hh.ru/vacancy/123836195
124381113,Продавец-кассир (г. Ядрин),196621,40500,48100,RUR,https://hh.ru/vacancy/124381113
124858182,Заведующий магазином (г.Славгород),196621,65000,,RUR,https://hh.ru/vacancy/124858182
125193507,"Мерчандайзер-грузчик, г. Бабаево",196621,39800,,RUR,https://hh.ru/vacancy/125193507
124307813,Администратор (м.Лухмановская),196621,75500,82500,RUR,https://hh.ru/vacancy/124307813
123911215,Заведующий магазином (г. Камешково),196621,73750,94750,RUR,https://hh.ru/vacancy/123911215
124290744,Мерчендайзер-грузчик (с. Дубовское),196621,44000,47000,RUR,https://hh.ru/vacancy/124290744
124924594,"Администратор (ул.Воровского,д.55)",196621,51200,58000,RUR,https://hh.ru/vacancy/124924594
125092821,Продавец-кассир,196621,31600,34600,RUR,https://hh.ru/vacancy/125092821
125146666,Продавец-кассир (ст-ца Пшехская),196621,37300,40300,RUR,https://hh.ru/vacancy/125146666
122430138,Администратор (Платнировская),196621,42700,49700,RUR,https://hh.ru/vacancy/122430138
124140901,Мерчандайзер-грузчик,196621,60000,67000,RUR,https://hh.ru/vacancy/124140901
124266991,Продавец-кассир (ст.Новорождественская),196621,37300,40300,RUR,https://hh.ru/vacancy/124266991
124287285,Кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/124287285
125067102,Администратор (с. Заюково),196621,36800,42200,RUR,https://hh.ru/vacancy/125067102
125258746,Администратор магазина (город Миасс),196621,50500,67500,RUR,https://hh.ru/vacancy/125258746
119837176,Продавец-кассир ( Краснодар ),196621,45500,50300,RUR,https://hh.ru/vacancy/119837176
124181234,Продавец-кассир (п. Староюрьево),196621,41100,50500,RUR,https://hh.ru/vacancy/124181234
124217070,Продавец-кассир (Новорождественская),196621,37300,40300,RUR,https://hh.ru/vacancy/124217070
124217445,Мерчендайзер-грузчик (Новорождественская),196621,38900,41900,RUR,https://hh.ru/vacancy/124217445
124577012,"Администратор (ул. Жилгородок, 7А)",196621,66000,,RUR,https://hh.ru/vacancy/124577012
124819277,Администратор магазина (с.Елово),196621,43500,58000,RUR,https://hh.ru/vacancy/124819277
125153691,Продавец-кассир (с. Архипо-Осиповка),196621,50600,53600,RUR,https://hh.ru/vacancy/125153691
125208722,"Заведующий магазином (г. Алексин, ТЦ Золотая Аллея)",196621,72750,93750,RUR,https://hh.ru/vacancy/125208722
124805651,"Мерчандайзер-грузчик, с. Большие Березники",196621,38900,,RUR,https://hh.ru/vacancy/124805651
125106120,"Администратор/Старший продавец-кассир, пгт Назия",196621,59600,,RUR,https://hh.ru/vacancy/125106120
125148712,Продавец-кассир (Пшехская),196621,37300,40300,RUR,https://hh.ru/vacancy/125148712
125163057,Администратор (пгт Карла Либкнехта),196621,47500,60450,RUR,https://hh.ru/vacancy/125163057
125153206,Администратор (с. Архипо-Осиповка),196621,56900,64600,RUR,https://hh.ru/vacancy/125153206
125258665,Продавец-кассир (г. Пермь),196621,42000,56000,RUR,https://hh.ru/vacancy/125258665
124190335,Мерчендайзер-грузчик (с. Дубовское),196621,44000,47000,RUR,https://hh.ru/vacancy/124190335
124217214,Администратор магазина (Новорождественская),196621,42700,49700,RUR,https://hh.ru/vacancy/124217214
125097849,"Продавец-кассир (г. Адыгейск, пр-кт Ленина)",196621,35979,38979,RUR,https://hh.ru/vacancy/125097849
125148449,Продавец-кассир (ст-ца Переясловская),196621,37300,40300,RUR,https://hh.ru/vacancy/125148449
125264938,"Администратор магазина (г.Щелково,ул.Радиоцентра-5)",196621,75500,82500,RUR,https://hh.ru/vacancy/125264938
124817871,Продавец-кассир (ст-ца Платнировская),196621,37300,40300,RUR,https://hh.ru/vacancy/124817871
125169033,Продавец-кассир,196621,33000,36000,RUR,https://hh.ru/vacancy/125169033
125209999,Старший продавец-кассир (г. Вязьма),196621,46600,59500,RUR,https://hh.ru/vacancy/125209999
124443726,Администратор магазина (м. Саларьево),196621,75000,82000,RUR,https://hh.ru/vacancy/124443726
124452708,"Грузчик (ул. Кооперативная, 46)",196621,43000,50900,RUR,https://hh.ru/vacancy/124452708
125264909,"Мерчендайзер-грузчик (Краснодар, 40 лет победы, 144/4)",196621,47300,50300,RUR,https://hh.ru/vacancy/125264909
124639050,Мерчендайзер-грузчик (г. Белокуриха),196621,45700,50700,RUR,https://hh.ru/vacancy/124639050
124184201,Мерчендайзер-грузчик,196621,68000,75000,RUR,https://hh.ru/vacancy/124184201
124383944,"Администратор/Старший продавец-кассир, г. Холм",196621,47900,,RUR,https://hh.ru/vacancy/124383944
124426032,Администратор магазина Fix Price,196621,60000,72000,RUR,https://hh.ru/vacancy/124426032
124437863,Продавец-кассир,196621,53000,62000,RUR,https://hh.ru/vacancy/124437863
124637536,"Продавец-кассир, рп Панковка",196621,44300,,RUR,https://hh.ru/vacancy/124637536
124639598,"Мерчендайзер-грузчик (ул. Володарского, 1/1)",196621,44600,52700,RUR,https://hh.ru/vacancy/124639598
125010351,Грузчик-Мерчендайзер (с. Винсады),196621,46750,49750,RUR,https://hh.ru/vacancy/125010351
120974355,Продавец-кассир (г. Гуково),196621,42350,45350,RUR,https://hh.ru/vacancy/120974355
123876942,Продавец-кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/123876942
124310667,Администратор магазина,196621,47000,60000,RUR,https://hh.ru/vacancy/124310667
124384253,"Администратор магазина (город Екатеринбург, ул. Техническая, д. 39)",196621,53000,70500,RUR,https://hh.ru/vacancy/124384253
124747659,Мерчендайзер-грузчик,196621,44500,59500,RUR,https://hh.ru/vacancy/124747659
124776709,Мерчендайзер-грузчик,196621,68000,75000,RUR,https://hh.ru/vacancy/124776709
124943918,"Мерчандайзер (ул.Будапештская,д.53)",196621,60900,,RUR,https://hh.ru/vacancy/124943918
118268276,Мерчендайзер - грузчик (г. Омск),196621,45750,50250,RUR,https://hh.ru/vacancy/118268276
123822838,Администратор магазина,196621,46000,59000,RUR,https://hh.ru/vacancy/123822838
124227484,Мерчендайзер-грузчик (г. Майский),196621,33000,36000,RUR,https://hh.ru/vacancy/124227484
124269848,"Мерчандайзер-грузчик (г. Верхотурье, Ленина 13)",196621,43000,50000,RUR,https://hh.ru/vacancy/124269848
124288696,Продавец-кассир (м. Пражская),196621,68000,75000,RUR,https://hh.ru/vacancy/124288696
124925084,Администратор магазина (г. Медынь),196621,47100,60000,RUR,https://hh.ru/vacancy/124925084
119554237,Приемосдатчик на РЦ,196621,90000,,RUR,https://hh.ru/vacancy/119554237
124998353,Администратор,196621,41500,55000,RUR,https://hh.ru/vacancy/124998353
124276828,Администратор (с.Арзгир),196621,39700,45200,RUR,https://hh.ru/vacancy/124276828
124288805,Администратор магазина (м. Семеновская),196621,75000,82000,RUR,https://hh.ru/vacancy/124288805
124436923,Продавец-кассир (с. Львовское),196621,37300,40300,RUR,https://hh.ru/vacancy/124436923
124475491,Продавец-кассир (м. Проспект Ветеранов),196621,59900,69100,RUR,https://hh.ru/vacancy/124475491
125213456,Продавец-кассир (рп. Сосновка),196621,38323,47194,RUR,https://hh.ru/vacancy/125213456
125265148,"Мерчандайзер (ул. Бухарестская, д. 122)",196621,60900,,RUR,https://hh.ru/vacancy/125265148
125265645,"Мерчандайзер (ул.Ольги Берггольц,д.36)",196621,57700,,RUR,https://hh.ru/vacancy/125265645
125209027,Тракторист-машинист,196621,70900,,RUR,https://hh.ru/vacancy/125209027
125231088,Продавец-кассир (г. Назрань),196621,33100,36100,RUR,https://hh.ru/vacancy/125231088
124077333,"Заведующий магазином (Ситне-Щелканово, Торговая площадь, 7)",196621,85000,,RUR,https://hh.ru/vacancy/124077333
124328134,"Мерчендайзер (ул. Западная, 5а)",196621,57000,,RUR,https://hh.ru/vacancy/124328134
124999346,Администратор в магазин (г. Караидель),196621,47000,60000,RUR,https://hh.ru/vacancy/124999346
123436374,Администратор,196621,43500,68000,RUR,https://hh.ru/vacancy/123436374
123579945,Продавец-кассир (Новый Торъял),196621,39800,47400,RUR,https://hh.ru/vacancy/123579945
124030731,Продавец-кассир (с.Лебяжье),196621,45200,50200,RUR,https://hh.ru/vacancy/124030731
124174279,Мерчендайзер-грузчик (ст-ца Ивановская),196621,38900,41900,RUR,https://hh.ru/vacancy/124174279
124190586,"Администратор / Старший продавец-кассир, г. Холм",196621,47900,,RUR,https://hh.ru/vacancy/124190586
124365995,"Мерчандайзер-грузчик (Рудня, ул. Володарского, 1/1)",196621,44600,52700,RUR,https://hh.ru/vacancy/124365995
124646248,"Мерчандайзер-грузчик, с. Кунашак",196621,44500,59500,RUR,https://hh.ru/vacancy/124646248
124709689,Грузчик-мерчендайзер (пгт. Параньга),196621,40800,48500,RUR,https://hh.ru/vacancy/124709689
124752420,Продавец-кассир,196621,53000,62000,RUR,https://hh.ru/vacancy/124752420
124919289,Грузчик-мерчендайзер (г. Воронеж),196621,50600,61900,RUR,https://hh.ru/vacancy/124919289
121451539,"Заведующий магазином (с.Николо-Павловское, Октябрьская, 59)",196621,60000,70000,RUR,https://hh.ru/vacancy/121451539
124595486,Мерчендайзер - грузчик (пгт. Параньга),196621,40800,48500,RUR,https://hh.ru/vacancy/124595486
124972225,"Администратор магазина (г. Галич, открытие)",196621,45000,57900,RUR,https://hh.ru/vacancy/124972225
125094780,"Продавец-кассир (пгт. Энем, ул. Чкалова)",196621,35979,38979,RUR,https://hh.ru/vacancy/125094780
125255167,Администратор магазина (Челябинск),196621,50500,67500,RUR,https://hh.ru/vacancy/125255167
124856964,Продавец-кассир,196621,63000,70000,RUR,https://hh.ru/vacancy/124856964
119438511,Мерчендайзер - Грузчик ( с. Засечное ),196621,45000,53100,RUR,https://hh.ru/vacancy/119438511
123575271,Продавец-кассир (г. Советск),196621,43000,51000,RUR,https://hh.ru/vacancy/123575271
124594719,Продавец-кассир (г. Хвалынск),196621,41700,49500,RUR,https://hh.ru/vacancy/124594719
125266177,"Продавец-кассир (пос. Индустриальный, Степная, 1/1)",196621,45500,49500,RUR,https://hh.ru/vacancy/125266177
123459013,Грузчик - мерчендайзер (г. Мантурово),196621,42300,51900,RUR,https://hh.ru/vacancy/123459013
123534940,Продавец-кассир (Львовское),196621,37300,40300,RUR,https://hh.ru/vacancy/123534940
124083492,Продавец-кассир (ст. Старощербиновская),196621,37300,40300,RUR,https://hh.ru/vacancy/124083492
125079043,Мерчендайзер-грузчик,196621,40500,54500,RUR,https://hh.ru/vacancy/125079043
125163913,Мерчендайзер-грузчик (Агаповка),196621,44500,59500,RUR,https://hh.ru/vacancy/125163913
125193548,Продавец-кассир (Татищево),196621,41700,49500,RUR,https://hh.ru/vacancy/125193548
125204208,"Администратор (г. Данилов, ул. Свердлова, д. 58/33)",196621,45100,58800,RUR,https://hh.ru/vacancy/125204208
124529221,Продавец-кассир (Хвалынск),196621,41700,49500,RUR,https://hh.ru/vacancy/124529221
124183352,Администратор (м. Нагорная),196621,75500,82500,RUR,https://hh.ru/vacancy/124183352
124651148,Продавец-кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/124651148
125258708,Администратор магазина (город Пермь),196621,47500,63500,RUR,https://hh.ru/vacancy/125258708
125045298,Продавец-кассир (Нижнебаканская),196621,38900,41900,RUR,https://hh.ru/vacancy/125045298
123689607,"Администратор магазина (ул. Космонавтов, д. 26)",196621,42900,,RUR,https://hh.ru/vacancy/123689607
124183580,Администратор (м. Потапово),196621,75500,82500,RUR,https://hh.ru/vacancy/124183580
124407598,Администратор магазина,196621,75500,82500,RUR,https://hh.ru/vacancy/124407598
124996261,Грузчик - мерчендайзер (Агинское),196621,45400,50400,RUR,https://hh.ru/vacancy/124996261
125265482,"Продавец-кассир (Краснодар, Российская,288)",196621,45500,49500,RUR,https://hh.ru/vacancy/125265482
124418338,Мерчендайзер-грузчик,196621,40500,54500,RUR,https://hh.ru/vacancy/124418338
125146776,Продавец-кассир (г. Сельцо),196621,40900,50200,RUR,https://hh.ru/vacancy/125146776
125183758,"Мерчендайзер-грузчик (г.Заринск, пр-т Строителей д.22)",196621,43700,48700,RUR,https://hh.ru/vacancy/125183758
125258537,Продавец-кассир (г. Челябинск),196621,44500,59500,RUR,https://hh.ru/vacancy/125258537
124423023,Администратор (с. Левокумское),196621,39700,45200,RUR,https://hh.ru/vacancy/124423023
124964122,Заведующий магазином (г.Кирово-Чепецк),196621,62300,130000,RUR,https://hh.ru/vacancy/124964122
125209062,Мерчендайзер - Грузчик (п.Пролетарский),196621,43500,53300,RUR,https://hh.ru/vacancy/125209062
124088332,Продавец-кассир,196621,60000,67000,RUR,https://hh.ru/vacancy/124088332
125009857,Администратор (с. Левокумское),196621,39700,45200,RUR,https://hh.ru/vacancy/125009857
125040773,Администратор магазина (Архипо-Осиповка),196621,56800,64500,RUR,https://hh.ru/vacancy/125040773
124871480,Администратор,196621,43500,58000,RUR,https://hh.ru/vacancy/124871480
112352537,Продавец-кассир (г. Ростов-на-Дону),196621,44000,47000,RUR,https://hh.ru/vacancy/112352537
125169348,Грузчик-мерчендайзер (рп Горшечное),196621,44000,53900,RUR,https://hh.ru/vacancy/125169348
125241371,Администратор,196621,49500,65500,RUR,https://hh.ru/vacancy/125241371
124191068,"Администратор / Старший продавец-кассир, г. Пестово",196621,46500,,RUR,https://hh.ru/vacancy/124191068
124589455,Рабочий склада,196621,70000,,RUR,https://hh.ru/vacancy/124589455
125208720,Продавец-кассир (г.Михайловск),196621,34300,37300,RUR,https://hh.ru/vacancy/125208720
125255521,Продавец-кассир (Миасс),196621,44500,59500,RUR,https://hh.ru/vacancy/125255521
121944891,Администратор (пгт Иванино),196621,47500,60450,RUR,https://hh.ru/vacancy/121944891
123368102,Администратор (ст-ца Платнировская),196621,42700,49700,RUR,https://hh.ru/vacancy/123368102
123749749,Продавец-кассир (рп. Рамонь),196621,49600,60720,RUR,https://hh.ru/vacancy/123749749
124628183,Администратор (ул. Замшина),196621,66000,73600,RUR,https://hh.ru/vacancy/124628183
124850605,"Продавец-кассир (рп. Благовещенка, ул. Советская, д. 55)",196621,42700,47700,RUR,https://hh.ru/vacancy/124850605
125150673,Мерчендайзер-грузчик (ст-ца Выселки),196621,38900,41900,RUR,https://hh.ru/vacancy/125150673
125209986,"Грузчик-мерчендайзер (ул. Олега Кошевого,28Б)",196621,42400,50300,RUR,https://hh.ru/vacancy/125209986
124300161,Администратор магазина (заместитель заведующего),196621,68000,75000,RUR,https://hh.ru/vacancy/124300161
124524033,Продавец-кассир,196621,43000,57500,RUR,https://hh.ru/vacancy/124524033
125120571,Администратор (с.Винсады),196621,52250,58000,RUR,https://hh.ru/vacancy/125120571
125212613,Заведующий магазином (Воронеж),196621,72000,93000,RUR,https://hh.ru/vacancy/125212613
125258034,Грузчик-мерчендайзер (м. Марьино),196621,68000,75000,RUR,https://hh.ru/vacancy/125258034
123927384,Администратор,196621,41000,61000,RUR,https://hh.ru/vacancy/123927384
122147571,Администратор (с.Лебяжье),196621,51100,58100,RUR,https://hh.ru/vacancy/122147571
123110093,Администратор/Старший продавец-кассир (рп. Сосновка),196621,45700,58550,RUR,https://hh.ru/vacancy/123110093
124648376,"Продавец-кассир, рп. Панковка",196621,44300,,RUR,https://hh.ru/vacancy/124648376
124677404,"Мерчендайзер-грузчик, гп. Приладожский",196621,55200,,RUR,https://hh.ru/vacancy/124677404
124819300,Продавец-кассир (с. Гамово),196621,43000,57500,RUR,https://hh.ru/vacancy/124819300
124998534,Грузчик-мерчендайзер (с.Винсады),196621,46750,49750,RUR,https://hh.ru/vacancy/124998534
124998840,Администратор (п.Иноземцево),196621,42700,48500,RUR,https://hh.ru/vacancy/124998840
125019681,"Администратор магазина (село Елово, ул. Ленина 16а)",196621,43500,58000,RUR,https://hh.ru/vacancy/125019681
125062104,Администратор (ст-ца Фастовецкая),196621,42700,49700,RUR,https://hh.ru/vacancy/125062104
125161265,"Администратор, п. Новый Свет",196621,59600,,RUR,https://hh.ru/vacancy/125161265
125251011,Грузчик - мерчендайзер (пгт. Емельяново),196621,45500,50500,RUR,https://hh.ru/vacancy/125251011
125045528,Продавец-кассир (Привольная),196621,37300,40300,RUR,https://hh.ru/vacancy/125045528
125119878,"Администратор/Старший продавец-кассир, рп Чамзинка",196621,43000,,RUR,https://hh.ru/vacancy/125119878
125143078,Администратор магазина (ст-ца Кущевская),196621,42700,49700,RUR,https://hh.ru/vacancy/125143078
124886488,Мерчендайзер-грузчик (г. Болгар),196621,53350,62920,RUR,https://hh.ru/vacancy/124886488
125007360,"Грузчик - мерчендайзер (пгт.Климово, ул.Октябрьская)",196621,40600,49900,RUR,https://hh.ru/vacancy/125007360
123812595,"Администратор магазина (пр-т Дальневосточный д.57 к.1 лит.Б пом.8-Н,10-Н,11-Н)",196621,66000,,RUR,https://hh.ru/vacancy/123812595
124209872,Старший продавец-кассир (г. Болхов),196621,45775,58650,RUR,https://hh.ru/vacancy/124209872
124276623,Продавец-кассир (г. Санкт-Петербург),196621,59900,69100,RUR,https://hh.ru/vacancy/124276623
124630994,Мерчендайзер-грузчик (с. Нартан),196621,33080,36080,RUR,https://hh.ru/vacancy/124630994
124037787,Администратор магазина (с. Кривополянье),196621,46600,59500,RUR,https://hh.ru/vacancy/124037787
124827520,Продавец-кассир ( с. Троицкое ),196621,40700,48400,RUR,https://hh.ru/vacancy/124827520
125194311,Продавец-кассир (с. Волчиха),196621,42700,47700,RUR,https://hh.ru/vacancy/125194311
125141008,"Продавец-кассир, рп Кадуй",196621,38600,,RUR,https://hh.ru/vacancy/125141008
123508375,Кассир (в магазин),196621,41500,49200,RUR,https://hh.ru/vacancy/123508375
124312200,Мерчендайзер-грузчик,196621,44500,59500,RUR,https://hh.ru/vacancy/124312200
124403636,Администратор (пгт.Заводской),196621,38300,44600,RUR,https://hh.ru/vacancy/124403636
